"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"
769927533,"Existing Customer",50,"F",1,"High School","Married","Less than $40K","Blue",44,4,2,1,3222,1422,1800,0.662,4613,72,0.6,0.441,6.2633e-05,0.99994
718545033,"Existing Customer",27,"F",0,"Graduate","Married","Less than $40K","Blue",17,4,2,2,2042,1567,475,0.744,5146,78,0.733,0.767,9.7673e-05,0.9999
766381908,"Existing Customer",49,"F",4,"High School","Married","Less than $40K","Blue",42,4,1,4,2473,1263,1210,0.71,4597,80,0.6,0.511,0.00016112,0.99984
719109783,"Existing Customer",42,"M",3,"Uneducated","Married","$40K - $60K","Blue",32,3,3,2,13103,1809,11294,0.724,4323,72,0.5,0.138,0.00019191,0.99981
718851783,"Existing Customer",49,"M",1,"High School","Married","$80K - $120K","Silver",37,4,3,2,34516,2386,32130,0.698,3924,65,0.512,0.069,0.0001483,0.99985
721387008,"Existing Customer",42,"M",4,"Graduate","Married","$120K +","Blue",24,3,2,3,3103,1783,1320,0.479,4792,69,0.643,0.575,0.00020077,0.9998
718521258,"Existing Customer",50,"F",4,"Post-Graduate","Married","Unknown","Blue",41,6,3,4,18178,0,18178,0.744,3445,76,0.767,0,0.00063671,0.99936
710197308,"Existing Customer",39,"F",2,"Graduate","Married","Less than $40K","Blue",28,4,3,0,1438.3,0,1438.3,1.017,4089,73,0.872,0,6.6354e-05,0.99993
817086783,"Existing Customer",45,"F",3,"High School","Married","Less than $40K","Blue",27,4,3,2,2826,2162,664,0.924,2005,32,0.684,0.765,0.00018145,0.99982
749211483,"Existing Customer",52,"F",0,"College","Married","$40K - $60K","Blue",45,4,2,1,4597,1905,2692,0.906,4932,67,0.914,0.414,5.7266e-05,0.99994
789749433,"Existing Customer",33,"F",1,"Graduate","Married","Less than $40K","Blue",21,5,3,2,2591,2340,251,0.608,4730,82,0.708,0.903,0.00016883,0.99983
715082133,"Existing Customer",40,"M",2,"Graduate","Married","$40K - $60K","Blue",36,5,2,2,2494,1492,1002,0.744,3407,61,0.694,0.598,0.00011382,0.99989
716711433,"Attrited Customer",48,"M",5,"High School","Married","$40K - $60K","Blue",39,3,3,1,7897,157,7740,0.699,2270,46,0.394,0.02,0.9909,0.0091
708406083,"Existing Customer",35,"F",0,"Unknown","Married","Less than $40K","Blue",24,5,3,1,3436,2493,943,0.824,5211,90,0.765,0.726,0.00010232,0.9999
719998233,"Existing Customer",40,"M",3,"Unknown","Married","$120K +","Silver",30,6,3,2,34516,964,33552,0.521,2922,71,0.775,0.028,0.00018538,0.99981
719217483,"Existing Customer",45,"F",4,"Doctorate","Married","Less than $40K","Blue",36,5,1,2,3240,1775,1465,0.754,4200,67,0.675,0.548,8.3588e-05,0.99992
779192283,"Existing Customer",51,"F",2,"Unknown","Married","Less than $40K","Blue",39,3,1,2,6462,2517,3945,0.842,4156,77,0.833,0.39,6.054e-05,0.99994
711588708,"Attrited Customer",50,"F",2,"Uneducated","Married","$40K - $60K","Blue",36,1,3,1,1438.3,458,980.3,0.613,1863,42,0.312,0.318,0.99111,0.00889
714492783,"Attrited Customer",46,"F",4,"Uneducated","Married","Less than $40K","Blue",36,3,3,3,1438.3,0,1438.3,0.346,1517,38,0.407,0,0.99694,0.00305523
709192233,"Attrited Customer",50,"F",2,"Unknown","Married","Unknown","Blue",39,3,2,1,1773,0,1773,0.228,1764,30,0.111,0,0.98692,0.01308
719930658,"Existing Customer",40,"M",4,"Uneducated","Married","$120K +","Blue",24,4,2,2,16634,1946,14688,0.926,3455,72,1,0.117,0.00012274,0.99988
755593983,"Existing Customer",50,"F",1,"Graduate","Married","Unknown","Blue",43,6,1,2,7985,0,7985,1.032,3873,72,0.674,0,5.1697e-05,0.99995
714121083,"Existing Customer",40,"F",3,"Graduate","Married","$40K - $60K","Blue",20,5,2,2,6247,1508,4739,1.01,5158,68,0.447,0.241,0.00011811,0.99988
779210283,"Existing Customer",36,"M",3,"Uneducated","Married","$40K - $60K","Blue",25,6,2,4,3645,2517,1128,0.749,4142,74,0.644,0.691,0.00034841,0.99965
716230158,"Existing Customer",35,"F",3,"Graduate","Married","$40K - $60K","Blue",36,4,1,4,7234,2000,5234,0.754,4272,83,0.596,0.276,0.00016399,0.99984
713804058,"Existing Customer",45,"F",4,"College","Married","Less than $40K","Blue",36,5,2,3,4187,2199,1988,0.908,4647,81,0.884,0.525,0.00019519,0.9998
718791708,"Attrited Customer",48,"M",2,"High School","Married","$80K - $120K","Blue",32,1,2,4,16362,2268,14094,0.841,2228,37,0.85,0.139,0.99686,0.00313909
794528283,"Existing Customer",44,"M",4,"College","Married","$60K - $80K","Blue",28,4,2,2,2748,878,1870,0.633,3383,67,0.558,0.32,0.00011605,0.99988
794856033,"Existing Customer",38,"M",3,"Post-Graduate","Married","$80K - $120K","Blue",32,3,2,3,5242,470,4772,0.805,4306,77,0.604,0.09,0.00023373,0.99977
712939533,"Existing Customer",43,"M",5,"Graduate","Married","$60K - $80K","Blue",35,4,3,0,21585,986,20599,0.631,3789,70,0.75,0.046,6.8504e-05,0.99993
708178608,"Existing Customer",31,"F",0,"Graduate","Married","Unknown","Blue",36,4,2,2,2488,0,2488,1.05,4226,73,0.521,0,9.7673e-05,0.9999
709742958,"Existing Customer",45,"M",5,"High School","Married","$60K - $80K","Blue",37,3,1,3,15626,1148,14478,1.028,3386,65,0.711,0.073,9.2974e-05,0.99991
708831858,"Attrited Customer",43,"F",3,"Uneducated","Married","Less than $40K","Blue",30,1,3,4,4579,1506,3073,0.443,1915,44,0.375,0.329,0.99819,0.00181217
780657708,"Existing Customer",48,"M",2,"Unknown","Married","$80K - $120K","Blue",37,4,3,3,6593,0,6593,0.667,3520,69,0.769,0,0.00033251,0.99967
802101858,"Existing Customer",40,"F",2,"Unknown","Married","Less than $40K","Blue",34,3,3,3,4757,1978,2779,0.959,4220,71,0.775,0.416,0.00033251,0.99967
743590608,"Existing Customer",50,"M",2,"High School","Married","$60K - $80K","Blue",43,6,3,4,21869,950,20919,0.866,4233,71,0.775,0.043,0.00050163,0.9995
717740658,"Existing Customer",55,"F",2,"College","Married","Less than $40K","Blue",45,5,2,4,1850,942,908,0.757,4134,78,0.625,0.509,0.00031749,0.99968
711208083,"Existing Customer",40,"F",4,"Unknown","Married","Less than $40K","Blue",30,6,3,2,2925,1447,1478,0.563,4455,77,0.604,0.495,0.00020735,0.99979
709708233,"Attrited Customer",49,"F",3,"Doctorate","Married","Less than $40K","Blue",29,3,4,2,7066,0,7066,0.479,1695,38,0.31,0,0.99695,0.00305345
709957158,"Existing Customer",48,"M",4,"High School","Married","$40K - $60K","Blue",40,5,1,2,2514,2251,263,0.852,3942,65,0.625,0.895,5.6153e-05,0.99994
828288333,"Existing Customer",50,"M",0,"Uneducated","Married","$60K - $80K","Blue",46,4,1,3,3640,659,2981,0.938,3756,70,0.842,0.181,8.1736e-05,0.99992
709178733,"Attrited Customer",50,"F",2,"Post-Graduate","Married","$40K - $60K","Blue",36,3,2,3,5527,1120,4407,0.442,2281,37,0.48,0.203,0.99558,0.00441892
721325133,"Existing Customer",45,"M",2,"College","Married","$80K - $120K","Blue",36,6,1,3,31625,0,31625,0.559,4503,77,0.674,0,9.0064e-05,0.99991
717444558,"Existing Customer",50,"F",1,"Graduate","Married","Less than $40K","Blue",38,4,1,3,2623,1714,909,0.807,5237,76,0.81,0.653,8.6952e-05,0.99991
718271958,"Existing Customer",54,"M",2,"Uneducated","Married","$60K - $80K","Blue",34,5,1,4,6401,1471,4930,0.655,4465,63,0.703,0.23,0.00016249,0.99984
713253858,"Attrited Customer",50,"F",1,"College","Married","Unknown","Blue",37,2,2,3,1461,0,1461,0.563,2176,40,0.379,0,0.99431,0.00569
714537258,"Existing Customer",48,"M",3,"Doctorate","Married","$60K - $80K","Blue",36,3,2,1,8876,1132,7744,0.844,3779,78,0.814,0.128,0.00010307,0.9999
793412958,"Existing Customer",44,"M",4,"Unknown","Married","$60K - $80K","Blue",38,3,1,3,2440,1501,939,0.744,4382,88,0.66,0.615,0.00010679,0.99989
714680208,"Existing Customer",50,"F",1,"High School","Married","Less than $40K","Blue",45,5,3,4,1652,1318,334,0.593,4533,69,0.533,0.798,0.00047086,0.99953
715240683,"Existing Customer",46,"M",4,"High School","Married","$80K - $120K","Blue",37,3,2,3,15535,1302,14233,0.461,3718,66,0.61,0.084,0.00019517,0.9998
780206958,"Existing Customer",49,"M",4,"Graduate","Married","$60K - $80K","Blue",39,3,2,2,5937,2120,3817,0.654,4228,70,0.75,0.357,0.00011937,0.99988
711491283,"Existing Customer",44,"F",3,"Doctorate","Married","Less than $40K","Blue",36,4,3,0,1975,1264,711,0.671,2959,63,0.8,0.64,9.9638e-05,0.9999
720211533,"Existing Customer",41,"F",4,"Uneducated","Married","Less than $40K","Blue",33,5,2,3,2888,821,2067,0.931,4713,77,1.026,0.284,0.00020643,0.99979
715732533,"Attrited Customer",52,"M",4,"Graduate","Married","$60K - $80K","Blue",36,4,1,3,9375,1625,7750,0.532,2108,51,0.5,0.173,0.98981,0.01019
717099408,"Existing Customer",40,"M",3,"Graduate","Married","$60K - $80K","Blue",29,6,3,2,10529,0,10529,0.729,4583,87,0.851,0,0.00018665,0.99981
789586833,"Existing Customer",45,"F",3,"Post-Graduate","Married","Unknown","Blue",38,5,2,1,2883,1732,1151,0.638,4053,85,0.635,0.601,8.381e-05,0.99992
741116058,"Existing Customer",48,"M",2,"Graduate","Married","$40K - $60K","Blue",41,5,2,4,2582,1399,1183,0.559,2144,42,0.909,0.542,0.00032656,0.99967
715182108,"Existing Customer",51,"F",3,"High School","Married","Less than $40K","Blue",35,6,1,3,3025,1912,1113,0.674,4626,78,0.773,0.632,9.3448e-05,0.99991
714738033,"Existing Customer",44,"F",4,"Graduate","Married","Less than $40K","Blue",25,5,3,2,1602,1044,558,0.781,5428,85,0.635,0.652,0.00018864,0.99981
718576908,"Existing Customer",49,"F",4,"Uneducated","Married","Unknown","Blue",36,4,1,3,29939,0,29939,0.963,4305,63,0.658,0,9.9893e-05,0.9999
715093383,"Existing Customer",49,"F",2,"College","Married","Less than $40K","Blue",41,3,1,3,2115,1598,517,0.934,4450,68,0.545,0.756,9.0064e-05,0.99991
717195933,"Attrited Customer",42,"M",3,"Graduate","Married","$60K - $80K","Blue",30,2,2,3,5298,0,5298,0.857,2431,37,0.542,0,0.99499,0.00501
787593558,"Existing Customer",42,"M",3,"Graduate","Married","$80K - $120K","Blue",34,6,3,0,4562,2258,2304,0.861,3740,55,0.833,0.495,6.8853e-05,0.99993
715948833,"Existing Customer",48,"M",4,"Graduate","Married","$120K +","Blue",39,4,2,4,24931,1353,23578,0.612,5031,79,0.646,0.054,0.00034248,0.99966
770667408,"Existing Customer",47,"M",4,"College","Married","$80K - $120K","Blue",33,3,1,3,8854,2382,6472,0.67,4768,81,0.929,0.269,9.4455e-05,0.99991
710635083,"Existing Customer",46,"M",4,"High School","Married","$80K - $120K","Blue",38,5,1,2,28327,582,27745,0.912,3475,52,0.733,0.021,5.6153e-05,0.99994
713593683,"Existing Customer",43,"F",3,"Graduate","Married","$40K - $60K","Blue",28,5,3,3,11155,1583,9572,1.061,3504,60,0.765,0.142,0.0003139,0.99969
717846108,"Existing Customer",49,"M",4,"Uneducated","Married","$60K - $80K","Blue",34,5,3,2,12994,904,12090,0.627,3734,74,0.85,0.07,0.00019396,0.99981
720968583,"Existing Customer",52,"F",2,"Unknown","Married","Unknown","Blue",45,3,1,2,29551,2095,27456,1.1,3226,63,0.853,0.071,6.054e-05,0.99994
712404483,"Existing Customer",49,"M",2,"High School","Married","$80K - $120K","Blue",36,4,3,1,3989,2514,1475,0.469,5189,82,0.519,0.63,0.00010545,0.99989
714926508,"Existing Customer",52,"M",2,"Graduate","Married","$80K - $120K","Silver",45,5,4,2,34516,1938,32578,0.807,2275,46,0.438,0.056,0.00019642,0.9998
771474108,"Existing Customer",40,"F",2,"Uneducated","Married","Less than $40K","Blue",28,3,2,2,1794,1019,775,0.692,4455,63,0.658,0.568,0.00011703,0.99988
709774608,"Existing Customer",51,"M",3,"Unknown","Married","$60K - $80K","Blue",36,4,3,4,5993,1582,4411,0.44,3464,64,0.684,0.264,0.00058851,0.99941
718582158,"Existing Customer",48,"M",2,"Unknown","Married","$120K +","Blue",35,3,3,4,10642,1715,8927,0.705,4183,74,0.762,0.161,0.00056716,0.99943
713127708,"Existing Customer",38,"F",0,"Uneducated","Married","Less than $40K","Blue",26,5,1,4,2230,0,2230,0.896,3766,63,0.909,0,0.00013944,0.99986
718846008,"Existing Customer",58,"F",0,"Unknown","Married","Unknown","Blue",36,6,3,1,4377,1500,2877,0.789,3900,62,0.938,0.343,0.00010232,0.9999
713853858,"Existing Customer",41,"M",4,"Unknown","Married","$80K - $120K","Silver",31,5,2,2,34516,1433,33083,0.758,2589,57,0.676,0.042,0.00011856,0.99988
710342508,"Existing Customer",48,"F",2,"Uneducated","Married","$40K - $60K","Blue",36,3,3,4,1593,0,1593,0.718,4004,76,0.652,0,0.00053055,0.99947
787563858,"Existing Customer",50,"F",1,"Graduate","Married","Less than $40K","Blue",41,4,2,3,8589,685,7904,0.858,3553,63,0.909,0.08,0.00017969,0.99982
718489608,"Existing Customer",50,"F",4,"Graduate","Married","Less than $40K","Blue",36,6,2,2,2433,1948,485,0.752,4668,69,0.643,0.801,0.00011937,0.99988
758824608,"Existing Customer",47,"M",4,"Uneducated","Married","$80K - $120K","Blue",40,5,2,4,21148,1746,19402,0.853,3370,69,0.769,0.083,0.00035213,0.99965
719713683,"Existing Customer",52,"F",0,"Graduate","Married","Unknown","Blue",37,6,2,2,7608,2373,5235,0.95,4921,81,0.62,0.312,9.7673e-05,0.9999
715514133,"Attrited Customer",44,"F",4,"Graduate","Married","Less than $40K","Blue",31,3,3,4,2184,0,2184,0.671,1973,42,0.556,0,0.99816,0.00184351
805313808,"Attrited Customer",52,"F",3,"High School","Married","$40K - $60K","Blue",47,2,2,3,8018,134,7884,0.717,2409,38,0.31,0.017,0.99485,0.00515
772922883,"Attrited Customer",41,"M",3,"Unknown","Married","$80K - $120K","Blue",22,3,3,4,20543,0,20543,0.547,1874,42,0.615,0,0.9983,0.00169532
714502458,"Existing Customer",49,"M",3,"Unknown","Married","$60K - $80K","Blue",36,6,2,4,17811,643,17168,0.842,3748,79,0.646,0.036,0.00037246,0.99963
817038333,"Existing Customer",55,"F",0,"Graduate","Married","Less than $40K","Blue",40,4,3,4,1513,725,788,0.791,4042,72,0.714,0.479,0.00044282,0.99956
710820783,"Existing Customer",45,"F",4,"Graduate","Married","Unknown","Blue",36,6,1,2,5989,0,5989,0.668,4246,78,0.857,0,5.7762e-05,0.99994
787849833,"Existing Customer",49,"M",2,"High School","Married","$80K - $120K","Blue",40,4,2,0,13490,1672,11818,0.799,4205,75,0.415,0.124,4.0816e-05,0.99996
709335558,"Existing Customer",49,"M",3,"Uneducated","Married","$120K +","Blue",37,6,3,3,7753,1643,6110,0.798,3367,65,0.806,0.212,0.00032275,0.99968
708506508,"Existing Customer",54,"M",3,"High School","Married","$120K +","Blue",43,5,3,2,2884,1144,1740,0.783,4887,90,0.698,0.397,0.00018145,0.99982
807584958,"Attrited Customer",50,"M",3,"Uneducated","Married","$60K - $80K","Blue",45,2,2,5,21096,0,21096,0.637,1882,39,0.345,0,0.99834,0.00165524
820637433,"Existing Customer",45,"F",3,"High School","Married","Less than $40K","Blue",40,5,2,3,1603,0,1603,0.467,4041,66,0.571,0,0.00019311,0.99981
716695533,"Existing Customer",49,"F",3,"College","Married","Less than $40K","Blue",29,3,3,3,2017,1557,460,0.738,3875,75,0.974,0.772,0.00030519,0.99969
712463883,"Existing Customer",45,"M",2,"Unknown","Married","$120K +","Silver",38,4,2,3,34516,1406,33110,1.261,3342,63,0.969,0.041,0.00019013,0.99981
708489258,"Existing Customer",40,"F",3,"Graduate","Married","Less than $40K","Blue",27,5,3,3,1438.3,988,450.3,0.556,3561,72,0.5,0.687,0.0003139,0.99969
713482608,"Existing Customer",47,"M",4,"College","Married","$40K - $60K","Blue",35,6,1,2,3560,751,2809,1.096,4060,79,0.975,0.211,5.6158e-05,0.99994
714571008,"Existing Customer",49,"F",3,"Unknown","Married","Less than $40K","Blue",36,3,2,3,1438.3,0,1438.3,1.044,4553,78,1.167,0,0.00021834,0.99978
712014708,"Existing Customer",48,"M",4,"Graduate","Married","Less than $40K","Blue",36,4,1,2,2912,1501,1411,0.825,4518,90,0.875,0.515,5.7762e-05,0.99994
710413533,"Existing Customer",56,"M",2,"Graduate","Married","$80K - $120K","Blue",51,3,3,3,12186,1080,11106,0.842,4785,66,0.65,0.089,0.00030251,0.9997
767835558,"Existing Customer",42,"F",2,"Unknown","Married","Less than $40K","Blue",36,5,1,3,5928,2517,3411,0.817,3536,69,0.769,0.425,0.00010183,0.9999
720660558,"Existing Customer",50,"M",2,"Uneducated","Married","$120K +","Blue",36,4,3,4,23911,2100,21811,0.988,4770,89,0.712,0.088,0.00053055,0.99947
715500558,"Existing Customer",45,"F",3,"Graduate","Married","Unknown","Blue",36,3,1,4,1637,774,863,1.126,4120,78,1,0.473,0.00016399,0.99984
719239158,"Existing Customer",48,"M",3,"High School","Married","$60K - $80K","Blue",39,4,3,2,5448,0,5448,0.549,3912,72,0.565,0,0.00018145,0.99982
720551733,"Attrited Customer",46,"F",4,"Doctorate","Married","Unknown","Blue",26,3,3,6,15195,0,15195,0.726,2631,41,0.64,0,0.99958,0.00041998
718487958,"Existing Customer",53,"F",2,"High School","Married","Less than $40K","Blue",41,5,3,0,2799,1303,1496,0.763,3971,76,0.551,0.466,6.4505e-05,0.99994
710533233,"Attrited Customer",38,"F",1,"Graduate","Married","Less than $40K","Blue",29,3,3,4,1438.3,0,1438.3,0.508,2139,47,0.567,0,0.99794,0.00205937
778878633,"Existing Customer",51,"M",3,"Unknown","Married","$80K - $120K","Blue",32,6,3,1,1817,885,932,0.621,3400,67,0.675,0.487,0.00012373,0.99988
718569258,"Existing Customer",56,"F",2,"Unknown","Married","Less than $40K","Blue",36,5,3,3,2029,974,1055,0.624,4170,73,0.553,0.48,0.00033251,0.99967
711649908,"Existing Customer",33,"F",3,"Graduate","Married","Unknown","Blue",15,5,3,2,1438.3,1055,383.3,0.901,4208,67,0.675,0.734,0.00018665,0.99981
815761908,"Existing Customer",46,"F",3,"Unknown","Married","Unknown","Silver",41,6,3,2,34516,0,34516,0.896,3722,72,0.756,0,0.00018538,0.99981
721028283,"Existing Customer",40,"F",4,"High School","Married","$40K - $60K","Blue",28,4,1,3,11494,1160,10334,0.463,3353,86,0.593,0.101,9.4447e-05,0.99991
710763783,"Existing Customer",49,"M",2,"High School","Married","$80K - $120K","Blue",32,4,1,3,28142,762,27380,0.982,3676,47,1.35,0.027,9.0056e-05,0.99991
720432858,"Existing Customer",40,"F",4,"Post-Graduate","Married","Less than $40K","Blue",36,4,1,3,2316,1510,806,0.554,3471,63,0.75,0.652,0.00011432,0.99989
767354208,"Existing Customer",48,"M",4,"Graduate","Married","$80K - $120K","Blue",41,4,2,1,14322,0,14322,0.602,3993,75,0.531,0,7.1987e-05,0.99993
715670058,"Existing Customer",50,"M",3,"Graduate","Married","$120K +","Blue",38,5,2,4,34516,1662,32854,0.504,3806,76,0.9,0.048,0.00033886,0.99966
713856708,"Existing Customer",48,"M",4,"High School","Married","$80K - $120K","Blue",36,5,1,2,6798,2517,4281,0.873,4327,79,0.881,0.37,5.6153e-05,0.99994
758086458,"Existing Customer",46,"F",3,"Graduate","Married","Unknown","Blue",39,3,3,4,1438.3,0,1438.3,0.646,4111,62,0.55,0,0.00053543,0.99946
711047658,"Existing Customer",46,"F",3,"High School","Married","Less than $40K","Blue",38,4,2,2,1781,1315,466,0.704,4775,83,0.729,0.738,0.00011482,0.99989
718110858,"Attrited Customer",42,"M",4,"Unknown","Married","$40K - $60K","Blue",36,2,3,5,1606,0,1606,0.87,2628,41,0.64,0,0.99903,0.00097
716385858,"Existing Customer",42,"F",4,"Graduate","Married","Less than $40K","Blue",28,5,2,4,2205,1245,960,0.925,4921,90,0.8,0.565,0.00034248,0.99966
708812133,"Existing Customer",49,"F",3,"Graduate","Married","Unknown","Blue",39,5,3,0,2270,1647,623,0.759,4110,75,0.923,0.726,6.8853e-05,0.99993
711629733,"Existing Customer",45,"F",2,"Graduate","Married","Less than $40K","Blue",34,5,3,1,5371,1499,3872,0.737,3282,66,0.65,0.279,0.00010848,0.99989
820282383,"Attrited Customer",45,"F",2,"Graduate","Married","Less than $40K","Blue",40,6,3,3,5848,2517,3331,0.561,2000,32,0.28,0.43,0.99671,0.00329379
718821783,"Existing Customer",53,"M",1,"Unknown","Married","$40K - $60K","Blue",48,4,1,3,2522,1704,818,0.988,4697,73,0.698,0.676,9.5577e-05,0.9999
712693908,"Attrited Customer",43,"M",3,"Graduate","Married","$120K +","Blue",31,2,4,1,13883,783,13100,0.749,1871,32,0.684,0.056,0.9927,0.0073
708642708,"Attrited Customer",40,"F",2,"Uneducated","Married","Unknown","Blue",36,3,2,3,13019,0,13019,0.487,1484,33,0.435,0,0.99495,0.00505
811475733,"Attrited Customer",53,"F",1,"College","Married","$40K - $60K","Blue",48,2,2,3,3339,0,3339,0.694,2432,48,0.6,0,0.99431,0.00569
719583558,"Existing Customer",49,"F",3,"Uneducated","Married","$40K - $60K","Blue",40,6,2,3,8900,1700,7200,0.906,4710,70,0.556,0.191,0.00020424,0.9998
713240133,"Existing Customer",42,"F",3,"High School","Married","Less than $40K","Blue",36,4,3,1,9351,1482,7869,0.464,5099,60,0.714,0.158,0.00010943,0.99989
815015283,"Existing Customer",43,"F",4,"Graduate","Married","Less than $40K","Blue",38,4,2,2,2655,1650,1005,0.701,4025,62,0.59,0.621,0.00011937,0.99988
718072758,"Existing Customer",51,"M",2,"Post-Graduate","Married","$120K +","Blue",45,5,2,1,3173,2517,656,0.708,4030,73,0.622,0.793,8.0767e-05,0.99992
709567758,"Existing Customer",40,"F",3,"Uneducated","Married","Less than $40K","Blue",29,4,1,2,2490,2225,265,0.566,3339,71,0.543,0.894,5.8763e-05,0.99994
715357308,"Existing Customer",44,"M",2,"Graduate","Married","$60K - $80K","Blue",36,3,1,2,4141,1424,2717,0.574,3512,65,0.477,0.344,5.5077e-05,0.99994
788996058,"Existing Customer",47,"F",2,"High School","Married","Less than $40K","Blue",34,4,2,4,2730,1970,760,0.848,3841,69,0.865,0.722,0.00031746,0.99968
712575708,"Existing Customer",55,"F",2,"High School","Married","Less than $40K","Blue",36,5,1,4,1994,1175,819,0.794,4455,82,0.547,0.589,0.00015363,0.99985
789625383,"Existing Customer",48,"M",3,"Uneducated","Married","$80K - $120K","Blue",42,4,3,3,9727,1626,8101,1.006,3543,62,0.676,0.167,0.00032275,0.99968
716077458,"Existing Customer",46,"M",3,"Uneducated","Married","$40K - $60K","Blue",36,4,2,4,4707,1121,3586,0.604,3188,71,0.651,0.238,0.00034841,0.99965
719880408,"Existing Customer",46,"F",4,"Graduate","Married","Less than $40K","Blue",35,6,3,1,3072,1611,1461,0.682,3992,57,0.727,0.524,0.00011377,0.99989
